Substance,Dosage_mg,Unit,Study_ID,Dose_Type,Norm_Text
Salvinorin A,1.47,mg,4064,relative_weight,21 μg/kg
Salvinorin A,0.02625,mg,4064,relative_weight,0.375 μg/kg
Ketamine,150.0,mg,4236,absolute,150 mg
Ketamine,70.0,mg,4307,relative_weight,1 mg/kg
Ketamine,35.0,mg,4307,relative_weight,0.5 mg/kg
MDMA,35.0,mg,4353,relative_weight,0.5 or 1.0 mg/kg
MDMA,70.0,mg,4353,relative_weight,0.5 or 1.0 mg/kg
MDMA,125.0,mg,4355,absolute,125 mg
MDMA,105.0,mg,4355,relative_weight,1.5 mg/kg
Ketamine,2.8000000000000003,mg,4415,relative_weight,0.04 mg/kg
MDMA,46.0,mg,4451,absolute,46-150 mg
MDMA,150.0,mg,4451,absolute,46-150 mg
MDMA,112.0,mg,4451,relative_weight,1.6 mg/kg
MDMA,70.0,mg,4451,relative_weight,1.0 mg/kg
LSD,0.1,mg,4506,absolute,100 µg
Ketamine,45.5,mg,4574,relative_weight_time,0.65 mg/kg/h
Ketamine,18.2,mg,4574,relative_weight,0.26 mg/kg
Ketamine,35.0,mg,4579,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,4579,relative_weight,0.1 mg/kg
MDMA,75.0,mg,4634,absolute,75 mg
MDMA,750.0,mg,4635,absolute,750 mg
MDMA,75.0,mg,4635,absolute,75 mg
MDMA,75.0,mg,4650,absolute,75 mg
MDMA,75.0,mg,4653,absolute,75 mg
Ketamine,21.0,mg,4685,relative_weight,0.3 mg/kg
Ketamine,7.0,mg,4685,relative_weight,0.1-0.5 mg/kg
Ketamine,35.0,mg,4685,relative_weight,0.1-0.5 mg/kg
Ketamine,7.0,mg,4688,relative_weight,0.1 mg/kg
Ketamine,28.0,mg,4688,relative_weight,0.4 mg/kg
Ketamine,0.3,mg,4688,absolute,0.3
Ketamine,0.2,mg,4688,absolute,0.2
Ketamine,0.1,mg,4688,absolute,0.1
MDMA,75.0,mg,4701,absolute,75 mg
S-Ketamine,17.5,mg,4708,relative_weight,0.25 mg/kg
Ketamine,14.0,mg,4739,relative_weight,0.2 mg/kg
R-Ketamine,35.0,mg,4782,relative_weight,0.5 mg/kg
Psilocybin,2.0,mg,4786,absolute,2 mg
Ketamine,35.0,mg,4841,relative_weight,0.5 mg/kg
Ketamine,42.0,mg,4841,relative_weight_time,0.6 mg/kg/h
Psilocybin,25.0,mg,4884,absolute,25 mg
Psilocybin,25.0,mg,4885,absolute,25 mg
LSD,0.1,mg,4905,absolute,100 µg
LSD,0.2,mg,4905,absolute,200 µg
LSD,0.1,mg,4905,absolute,100 and 200 µg
LSD,0.2,mg,4905,absolute,100 and 200 µg
LSD,0.05,mg,4905,absolute,"50, 100 and 200 µg"
LSD,0.2,mg,4905,absolute,"50, 100 and 200 µg"
LSD,0.1,mg,4961,absolute,0.1‐0.2 mg
LSD,0.2,mg,4961,absolute,0.1‐0.2 mg
LSD,0.1,mg,4961,absolute,0.1 and 0.2 mg
LSD,0.2,mg,4961,absolute,0.1 and 0.2 mg
LSD,0.2,mg,4967,absolute,200 μg
MDMA,105.0,mg,4970,relative_weight,1.5 mg/kg
Ketamine,35.0,mg,5047,relative_weight,0.5 mg/kg
Ketamine,7.0,mg,5080,relative_weight,"0.1, 0.2, 0.3, 0.4, 0.5 mg/kg"
Ketamine,35.0,mg,5080,relative_weight,"0.1, 0.2, 0.3, 0.4, 0.5 mg/kg"
Ketamine,35.0,mg,5164,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,5173,relative_weight,0.5 mg/kg
Ketamine,3.5,mg,5215,relative_weight,0.05 mg/kg
Psilocybin,11.9,mg,5378,relative_weight,0.17 mg/kg
Ketamine,35.0,mg,5515,relative_weight,0.5-0.75 mg/kg
Ketamine,52.5,mg,5515,relative_weight,0.5-0.75 mg/kg
Psilocybin,25.0,mg,5597,absolute,25 mg
Ketamine,35.0,mg,5598,relative_weight,0.5-1.25 mg/kg
Ketamine,87.5,mg,5598,relative_weight,0.5-1.25 mg/kg
S-Ketamine,35.0,mg,5598,relative_weight,0.5-1.25 mg/kg
S-Ketamine,87.5,mg,5598,relative_weight,0.5-1.25 mg/kg
R-Ketamine,35.0,mg,5598,relative_weight,0.5-1.25 mg/kg
R-Ketamine,87.5,mg,5598,relative_weight,0.5-1.25 mg/kg
Ketamine,7.0,mg,5644,relative_weight,"0.1, 0.2, 0.3, 0.4, or 0.5 mg/kg"
Ketamine,35.0,mg,5644,relative_weight,"0.1, 0.2, 0.3, 0.4, or 0.5 mg/kg"
Ketamine,42.0,mg,5684,relative_weight,0.6 mg/kg
MDMA,0.0,mg,5695,absolute,0-40 mg
MDMA,40.0,mg,5695,absolute,0-40 mg
MDMA,75.0,mg,5695,absolute,75-125 mg
MDMA,125.0,mg,5695,absolute,75-125 mg
MDMA,125.0,mg,5697,absolute,125 mg
MDMA,75.0,mg,5697,absolute,75 mg
MDMA,30.0,mg,5697,absolute,30 mg
MDMA,100.0,mg,5697,absolute,100-125 mg
MDMA,125.0,mg,5697,absolute,100-125 mg
Ketamine,140.0,mg,5723,relative_weight,2 mg/kg
MDMA,100.0,mg,5736,absolute,100 mg
Ketamine,7.0,mg,5997,relative_weight,0.1 mg/kg
MDMA,125.0,mg,6021,absolute,125 mg
MDMA,25.0,mg,6035,absolute,25 and 125. mg
MDMA,125.0,mg,6035,absolute,25 and 125. mg
MDMA,62.5,mg,6035,absolute,125 and 62.5 mg
MDMA,125.0,mg,6035,absolute,125 and 62.5 mg
MDMA,125.0,mg,6035,absolute,125 vs. 25 mg
MDMA,25.0,mg,6035,absolute,125 vs. 25 mg
Ibogaine,240.0,mg,6085,absolute,"240, 320 and 400 mg"
Ibogaine,400.0,mg,6085,absolute,"240, 320 and 400 mg"
Ibogaine,20.0,mg,6085,absolute,20-400 mg
Ibogaine,400.0,mg,6085,absolute,20-400 mg
Ketamine,35.0,mg,6108,relative_weight,0.5 mg/kg
LSD,0.1,mg,6111,absolute,100 µg
Psilocybin,22.05,mg,6115,relative_weight,0.315 mg/kg
Psilocybin,15.049999999999999,mg,6115,relative_weight,0.215 mg/kg
Psilocybin,14.0,mg,6115,relative_weight,0.200 mg/kg
Psilocybin,21.0,mg,6116,relative_weight,0.3 mg/kg
Psilocybin,7.0,mg,6116,relative_weight,0.1 mg/kg
MDMA,80.0,mg,6121,absolute,80 mg-180
MDMA,180.0,mg,6121,absolute,80 mg-180
MDMA,40.0,mg,6121,absolute,40 or 60 mg
MDMA,60.0,mg,6121,absolute,40 or 60 mg
MDMA,80.0,mg,6121,absolute,80 mg or 120 mg
MDMA,120.0,mg,6121,absolute,80 mg or 120 mg
MDMA,60.0,mg,6176,absolute,60 mg
MDMA,120.0,mg,6176,absolute,120 mg
LSD,0.1,mg,6189,absolute,100 μg
Psychedelic mushrooms,500.0,mg,6191,absolute,0.5 g
Psilocybin,25.2,mg,6195,relative_weight,0.36 mg/kg
Psilocybin,25.0,mg,6196,absolute,25 mg
Ketamine,20.0,mg,6220,absolute,20 mg
Ketamine,16.1,mg,6220,relative_weight,0.23 mg/kg
Ketamine,8.75,mg,6220,relative_weight,0.125 mg/kg
Ketamine,4.2,mg,6220,relative_weight,0.06 mg/kg
LSD,0.25,mg,6228,absolute,250 µg
LSD,0.15,mg,6228,absolute,150 µg
Psilocybin,30.0,mg,6232,absolute,30 mg
Psilocybin,25.0,mg,6232,absolute,25 mg
Psilocybin,40.0,mg,6244,absolute,40 mg
MDMA,120.0,mg,6250,absolute,120 mg
MDMA,60.0,mg,6250,absolute,60 mg
DMT,1.0,mg,6268,absolute,1 mg
DMT,60.0,mg,6268,absolute,60 mg
Psilocybin,1.0,mg,6282,absolute,1 mg
Psilocybin,10.0,mg,6282,absolute,10 mg
Psilocybin,25.0,mg,6282,absolute,25 mg
Psilocybin,25.0,mg,6292,absolute,25 mg
Psilocybin,30.0,mg,6295,absolute,30 mg
Psilocybin,1.0,mg,6295,absolute,1 mg
Ketamine,56.0,mg,6302,relative_weight,0.8 mg/kg
Ketamine,70.0,mg,6321,relative_weight,1.0 mg/kg
Ketamine,35.0,mg,6361,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6362,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6366,relative_weight,0.5 mg/kg
S-Ketamine,17.5,mg,6374,relative_weight_time,0.25 mg/kg/h
S-Ketamine,35.0,mg,6374,relative_weight,0.5 mg/kg
Ketamine,42.0,mg,6427,relative_weight_time,0.6 mg/kg/h
MDMA,75.0,mg,6436,absolute,75 mg
MDMA,75.0,mg,6439,absolute,75 mg
S-Ketamine,28.0,mg,6446,relative_weight,0.4 mg/kg
Ketamine,21.0,mg,6470,relative_weight,0.30 - 2.98 mg/kg
Ketamine,208.6,mg,6470,relative_weight,0.30 - 2.98 mg/kg
Ketamine,44.1,mg,6470,relative_weight,0.63 mg/kg
Ketamine,5.0,mg,6496,absolute,5 mg
Ketamine,21.0,mg,6558,relative_weight,0.3 mg/kg
MDMA,100.0,mg,6599,absolute,100 mg
MDMA,100.0,mg,6602,absolute,100 mg
Psilocybin,18.2,mg,6644,relative_weight,0.26 mg/kg
MDMA,100.0,mg,6677,absolute,100 mg
Ketamine,56.0,mg,6828,absolute,56 mg
Ketamine,56.0,mg,6828,absolute,56 or 84 mg
Ketamine,84.0,mg,6828,absolute,56 or 84 mg
Psilocybin,36.08,mg,6837,relative_weight,36.08 mg/70 kg
Psilocybin,24.68,mg,6837,absolute,24.68
Psilocybin,8.92,mg,6837,absolute,8.92
Ketamine,35.0,mg,6898,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,6903,relative_weight,0.5 mg/kg
Psilocybin,11.9,mg,6979,relative_weight,170 µg/kg
MDMA,0.0,mg,7002,absolute,0-40 mg
MDMA,40.0,mg,7002,absolute,0-40 mg
MDMA,75.0,mg,7002,absolute,75-125 mg
MDMA,125.0,mg,7002,absolute,75-125 mg
MDMA,100.0,mg,7041,absolute,100 mg
Psilocybin,14.0,mg,7048,relative_weight,0.2 mg/kg
Psilocybin,14.0,mg,7055,relative_weight,0.2 mg/kg
5-MeO-DMT,6.0,mg,7214,absolute,"6, 12, and 18 mg"
5-MeO-DMT,18.0,mg,7214,absolute,"6, 12, and 18 mg"
5-MeO-DMT,2.0,mg,7214,absolute,2 mg
5-MeO-DMT,18.0,mg,7214,absolute,18 mg
5-MeO-DMT,12.0,mg,7214,absolute,12
5-MeO-DMT,6.0,mg,7214,absolute,6
5-MeO-DMT,2.0,mg,7214,absolute,2
Ayahuasca,0.85,mg,7313,absolute,0.85 mg
Ayahuasca,0.6,mg,7313,absolute,0.6
Ketamine,35.0,mg,7414,relative_weight,0.5 mg/kg
Psilocybin,25.0,mg,7456,absolute,25 mg
Psilocybin,10.0,mg,7456,absolute,10 and 25 mg
Psilocybin,25.0,mg,7456,absolute,10 and 25 mg
Ketamine,50.0,mg,7466,absolute,50−150 mg
Ketamine,150.0,mg,7466,absolute,50−150 mg
Psilocybin,25.0,mg,7468,absolute,25 mg
Psilocybin,25.0,mg,7519,absolute,25 mg
Psilocybin,25.0,mg,7521,absolute,25 mg
Psilocybin,10.0,mg,7521,absolute,10 mg
Psilocybin,10.0,mg,7525,absolute,10 mg and 25 mg
Psilocybin,25.0,mg,7525,absolute,10 mg and 25 mg
Psilocybin,10.0,mg,7525,absolute,10 or 25 mg
Psilocybin,25.0,mg,7525,absolute,10 or 25 mg
Psilocybin,10.01,mg,7719,relative_weight,0.143 mg/kg
LSD,0.2,mg,7739,absolute,200 μg
LSD,0.1,mg,7753,absolute,100 µg
Ketamine,35.0,mg,7946,relative_weight,0.5 mg/kg
Ketamine,37.800000000000004,mg,7980,relative_weight_time,0.54 mg/kg/h
Ketamine,42.0,mg,7980,relative_weight_time,0.6 mg/kg/h
Ketamine,10.5,mg,7980,relative_weight_time,0.15 mg/kg/h
Ketamine,56.0,mg,8041,absolute,56 or 84 mg
Ketamine,84.0,mg,8041,absolute,56 or 84 mg
Ketamine,35.0,mg,8041,relative_weight,0.5 mg/kg
S-Ketamine,56.0,mg,8041,absolute,56 or 84 mg
S-Ketamine,84.0,mg,8041,absolute,56 or 84 mg
S-Ketamine,35.0,mg,8041,relative_weight,0.5 mg/kg
S-Ketamine,28.0,mg,8051,relative_weight,0.40 mg/kg
S-Ketamine,14.0,mg,8051,relative_weight,0.20 mg/kg
Ketamine,35.0,mg,8087,relative_weight,0.5 mg/kg
Psilocybin,21.0,mg,8089,relative_weight,0.3 mg/kg
Psilocybin,16.1,mg,8101,relative_weight,230 μg/kg
Psilocybin,25.0,mg,8219,absolute,25 mg
LSD,0.1,mg,8292,absolute,100 μg
Ketamine,44.800000000000004,mg,8295,relative_weight_time,0.64 mg/kg/h
Ketamine,16.1,mg,8295,relative_weight,0.23 mg/kg
MDMA,100.0,mg,8307,absolute,100 mg
Ketamine,30.8,mg,8372,relative_weight,0.44 mg/kg
Ketamine,7.0,mg,8636,relative_weight,0.1‐0.2 mg/kg
Ketamine,14.0,mg,8636,relative_weight,0.1‐0.2 mg/kg
Ketamine,7.0,mg,8636,relative_weight,0.1‐0.2 mg/kg/dose
Ketamine,14.0,mg,8636,relative_weight,0.1‐0.2 mg/kg/dose
Ketamine,35.0,mg,8746,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,8836,relative_weight,0.5 mg/kg
MDMA,125.0,mg,8868,absolute,125 mg
MDMA,119.0,mg,8902,relative_weight,1.7 mg/kg
MDMA,105.0,mg,8909,relative_weight,1.5 mg/kg
MDMA,119.0,mg,8910,relative_weight,1.7 mg/kg
Psilocybin,15.049999999999999,mg,8923,relative_weight,0.215 mg/kg
Ketamine,35.0,mg,8947,relative_weight,0.5 mg/kg
S-Ketamine,84.0,mg,8959,absolute,84 mg
S-Ketamine,56.0,mg,8959,absolute,56 mg
S-Ketamine,28.0,mg,8959,absolute,28 mg
MDMA,100.0,mg,8970,absolute,100 mg
Ketamine,0.4,mg,8987,absolute,0.4 mg kg‐1
Ketamine,1.0,mg,8987,absolute,0.4 mg kg‐1
Ketamine,56.0,mg,9007,relative_weight,0.8 mg/kg
S-Ketamine,17.5,mg,9071,relative_weight,0.25 mg/kg
LSD,0.05,mg,9151,absolute,50 μg
Ketamine,35.0,mg,9171,relative_weight,0.5-0.54 mg/kg
Ketamine,37.800000000000004,mg,9171,relative_weight,0.5-0.54 mg/kg
Ketamine,35.0,mg,9173,relative_weight,0.5 mg/kg
Ketamine,56.0,mg,9198,absolute,56 or 84 mg
Ketamine,84.0,mg,9198,absolute,56 or 84 mg
S-Ketamine,56.0,mg,9198,absolute,56 or 84 mg
S-Ketamine,84.0,mg,9198,absolute,56 or 84 mg
Ketamine,1.0919999999999999,mg,9225,relative_weight_time,0.0156 mg/kg/min
Ketamine,7.0,mg,9225,relative_weight,0.1 mg/kg
Ketamine,17.5,mg,9381,relative_weight,0.25 mg/kg
Ketamine,56.7,mg,9419,relative_weight,0.81 mg/kg
MDMA,105.0,mg,9446,relative_weight,1.5 mg/kg
Ketamine,14.0,mg,9501,relative_weight,0.2 mg/kg
Ketamine,35.0,mg,9501,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9525,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9565,relative_weight,0.5 mg/kg
Ketamine,35.0,mg,9566,relative_weight,0.5 mg/kg
LSD,0.01,mg,5899,absolute,10 μg
LSD,0.013,mg,800,absolute,13 μg
MDMA,750.0,mg,4631,absolute,750 mg
MDMA,75.0,mg,4631,absolute,75 mg
LSD,0.0,mg,4847,absolute,0
MDMA,120.0,mg,1099,absolute,120 mg
MDMA,200.0,mg,5063,absolute,200 mg
MDMA,50.0,mg,5063,absolute,50 mg
MDMA,100.0,mg,5063,absolute,100 mg
MDMA,50.0,mg,5063,absolute,"50, 100, 150 and 200 mg"
MDMA,200.0,mg,5063,absolute,"50, 100, 150 and 200 mg"
MDMA,125.0,mg,8877,absolute,125 mg
MDMA,100.0,mg,8321,absolute,100 mg
LSD,100.0,mg,8321,absolute,100 mg
LSD,200.0,mg,7738,absolute,200 mg
LSD,0.1,mg,3639,absolute,100 µg
LSD,0.2,mg,3639,absolute,200 µg
LSD,0.025,mg,3639,absolute,25-200 µg
LSD,0.2,mg,3639,absolute,25-200 µg
LSD,100.0,mg,3639,absolute,100
LSD,0.025,mg,3639,absolute,25 µg
LSD,0.025,mg,3639,absolute,"25, 50, 100, and 200 µg"
LSD,0.2,mg,3639,absolute,"25, 50, 100, and 200 µg"
LSD,100.0,mg,2107,absolute,100 and
LSD,100.0,mg,2107,absolute,100
LSD,0.1,mg,2107,absolute,100 and 200 µg
LSD,0.2,mg,2107,absolute,100 and 200 µg
LSD,0.025,mg,3633,absolute,"25, 50, 100, and 200 µg"
LSD,0.2,mg,3633,absolute,"25, 50, 100, and 200 µg"
LSD,0.05,mg,3633,absolute,50 and 200 µg
LSD,0.2,mg,3633,absolute,50 and 200 µg
LSD,0.1,mg,3634,absolute,100 μg
LSD,0.1,mg,4956,absolute,100 μg
LSD,0.2,mg,4956,absolute,200 μg
LSD,0.1,mg,4956,absolute,100 and 200 μg
LSD,0.2,mg,4956,absolute,100 and 200 μg
LSD,0.2,mg,3630,absolute,200 µg
LSD,0.025,mg,3630,absolute,"25, 50, 100, and 200 µg"
LSD,0.2,mg,3630,absolute,"25, 50, 100, and 200 µg"
LSD,0.2,mg,8312,absolute,200 μg
LSD,0.026,mg,5737,absolute,26 µg
LSD,0.013,mg,801,absolute,13 μg
LSD,0.0065,mg,801,absolute,"6.5, 13, and 26 μg"
LSD,0.026,mg,801,absolute,"6.5, 13, and 26 μg"
LSD,0.0065,mg,801,absolute,"6.5, 13, or 26 μg"
LSD,0.026,mg,801,absolute,"6.5, 13, or 26 μg"
LSD,0.0,mg,801,absolute,0
LSD,0.0,mg,801,absolute,0-26 μg
LSD,0.026,mg,801,absolute,0-26 μg
LSD,0.1,mg,801,absolute,100-200 μg
LSD,0.2,mg,801,absolute,100-200 μg
LSD,0.1,mg,2101,absolute,100 μg
LSD,0.2,mg,7743,absolute,200 μg
LSD,0.025,mg,6131,absolute,25 µg
LSD,0.2,mg,6131,absolute,200 µg
LSD,0.1,mg,6131,absolute,100 µg
LSD,0.1,mg,5853,absolute,100 μg
MDMA,100.0,mg,7740,absolute,100-175 mg
MDMA,175.0,mg,7740,absolute,100-175 mg
MDMA,0.1,mg,7740,absolute,100-200 µg
MDMA,0.2,mg,7740,absolute,100-200 µg
LSD,100.0,mg,7740,absolute,100-175 mg
LSD,175.0,mg,7740,absolute,100-175 mg
LSD,0.1,mg,7740,absolute,100-200 µg
LSD,0.2,mg,7740,absolute,100-200 µg
LSD,0.026,mg,1959,absolute,26 μg
LSD,0.013,mg,1959,absolute,13 μg
LSD,0.013,mg,1959,absolute,13 or 26 μg
LSD,0.026,mg,1959,absolute,13 or 26 μg
LSD,0.026,mg,5735,absolute,26 μg
LSD,0.013,mg,5735,absolute,13 μg
LSD,0.02,mg,7165,absolute,20 µg
LSD,0.005,mg,7165,absolute,"5, 10 and 20 µg"
LSD,0.02,mg,7165,absolute,"5, 10 and 20 µg"
LSD,0.013,mg,794,absolute,13 μg
LSD,0.02,mg,2481,absolute,20 μg
LSD,0.01,mg,2481,absolute,10 μg
LSD,0.005,mg,2481,absolute,5 μg
LSD,0.01,mg,2481,absolute,"10 μg, or 20 μg"
LSD,0.02,mg,2481,absolute,"10 μg, or 20 μg"
LSD,0.025,mg,6278,absolute,25 µg
LSD,0.2,mg,6278,absolute,200 µg
LSD,0.1,mg,6278,absolute,100 µg
LSD,0.2,mg,2886,absolute,200 μg
LSD,0.02,mg,2886,absolute,20 μg
LSD,0.026,mg,5905,absolute,26 μg
LSD,0.013,mg,5905,absolute,13 μg
LSD,0.2,mg,3636,absolute,200 μg
LSD,0.02,mg,6013,absolute,200 or 20 µg
LSD,0.2,mg,6013,absolute,200 or 20 µg
LSD,0.2,mg,6013,absolute,200 µg
LSD,0.02,mg,6013,absolute,20 µg
LSD,200.0,mg,6013,absolute,200 or
LSD,0.075,mg,6281,absolute,75 µg
LSD,0.05,mg,6281,absolute,50 µg
LSD,0.05,mg,6281,absolute,"50, 75, or 100 µg"
LSD,0.1,mg,6281,absolute,"50, 75, or 100 µg"
LSD,0.1,mg,6281,absolute,100 µg
LSD,200.0,mg,2104,absolute,200 mg
LSD,100.0,mg,2104,absolute,100 mg
LSD,0.1,mg,7054,absolute,100 µg
LSD,0.1,mg,7057,absolute,100 μg
LSD,0.2,mg,2103,absolute,200 μg
MDMA,75.0,mg,8869,absolute,75 mg
MDMA,75.0,mg,8869,absolute,75
LSD,0.01,mg,9369,absolute,10 μg
LSD,0.005,mg,9369,absolute,"5, 10, and 20 μg"
LSD,0.02,mg,9369,absolute,"5, 10, and 20 μg"
LSD,0.01,mg,9370,absolute,10 μg
LSD,0.005,mg,9370,absolute,"5, 10, and 20 μg"
LSD,0.02,mg,9370,absolute,"5, 10, and 20 μg"
LSD,0.02,mg,3770,absolute,20 µg
LSD,0.005,mg,3770,absolute,5 µg
LSD,0.01,mg,3770,absolute,"10, 20 µg"
LSD,0.02,mg,3770,absolute,"10, 20 µg"
LSD,0.005,mg,3770,absolute,"5, 10, and 20 µg"
LSD,0.02,mg,3770,absolute,"5, 10, and 20 µg"
MDMA,94.5,mg,4957,relative_weight,1.35-1.8 mg/kg
MDMA,126.0,mg,4957,relative_weight,1.35-1.8 mg/kg
MDMA,70.0,mg,4957,absolute,70-150 mg
MDMA,150.0,mg,4957,absolute,70-150 mg
LSD,0.026,mg,2988,absolute,26 μg
LSD,0.013,mg,2988,absolute,13 μg
MDMA,100.0,mg,2508,absolute,100 mg
LSD,0.005,mg,3771,absolute,5 and 20 μg
LSD,0.02,mg,3771,absolute,5 and 20 μg
LSD,0.005,mg,3771,absolute,5 μg
LSD,0.005,mg,3771,absolute,"5, 10, and 20 μg"
LSD,0.02,mg,3771,absolute,"5, 10, and 20 μg"
MDMA,100.0,mg,6809,absolute,100 mg
MDMA,50.0,mg,6809,absolute,50 mg
LSD,0.1,mg,6225,absolute,0.1 mg
MDMA,75.0,mg,5366,absolute,75 mg
MDMA,125.0,mg,5366,absolute,125 mg
MDMA,105.0,mg,3389,relative_weight,1.5 mg/kg
MDMA,35.0,mg,3389,relative_weight,0.5 mg/kg
MDMA,105.0,mg,8455,relative_weight,1.5 mg/kg
MDMA,100.0,mg,2507,absolute,100 mg
MDMA,100.0,mg,4358,absolute,100 mg
MDMA,105.0,mg,4954,relative_weight,1.5 mg/kg
MDMA,150.0,mg,1917,absolute,150 mg
MDMA,100.0,mg,1917,absolute,100
MDMA,50.0,mg,1917,absolute,50
MDMA,70.0,mg,799,relative_weight,1.0 mg/kg
MDMA,35.0,mg,799,relative_weight,0.5 mg/kg
MDMA,105.0,mg,4359,relative_weight,1.5 mg/kg
MDMA,0.75,mg,4359,absolute,0.75
MDMA,62.5,mg,6494,absolute,62.5 mg
MDMA,125.0,mg,6494,absolute,125 mg
MDMA,25.0,mg,6494,absolute,25 mg
MDMA,30.0,mg,6023,absolute,30 or 75 mg
MDMA,75.0,mg,6023,absolute,30 or 75 mg
MDMA,125.0,mg,6023,absolute,125 mg
MDMA,30.0,mg,6023,absolute,"30, 75 or 125 mg"
MDMA,125.0,mg,6023,absolute,"30, 75 or 125 mg"
MDMA,30.0,mg,6023,absolute,30 mg
MDMA,75.0,mg,6023,absolute,75 mg
MDMA,105.0,mg,716,relative_weight,1.5 mg/kg
MDMA,52.5,mg,716,relative_weight,0.75 mg/kg
MDMA,52.5,mg,716,relative_weight,"0.75, 1.5 mg/kg"
MDMA,105.0,mg,716,relative_weight,"0.75, 1.5 mg/kg"
MDMA,40.0,mg,6581,absolute,40 mg
MDMA,100.0,mg,6581,absolute,100 mg
MDMA,125.0,mg,6581,absolute,125 mg
MDMA,100.0,mg,6581,absolute,100 and 125 mg
MDMA,125.0,mg,6581,absolute,100 and 125 mg
MDMA,62.5,mg,131,absolute,62.5 mg
MDMA,125.0,mg,131,absolute,125 mg
MDMA,125.0,mg,6043,absolute,125 mg
MDMA,100.0,mg,6043,absolute,100 mg
MDMA,75.0,mg,6043,absolute,75 mg
MDMA,75.0,mg,4023,absolute,75-125 mg
MDMA,125.0,mg,4023,absolute,75-125 mg
Psilocybin,22.0,mg,3172,relative_weight,22 or 30 mg/70 kg
Psilocybin,30.0,mg,3172,relative_weight,22 or 30 mg/70 kg
Psilocybin,1.0,mg,3172,relative_weight,1 or 3 mg/70 kg
Psilocybin,3.0,mg,3172,relative_weight,1 or 3 mg/70 kg
Psilocybin,14.0,mg,3172,relative_weight,14 mg/70 kg
Psilocybin,25.0,mg,6057,relative_weight,25 mg/70 kg
Psilocybin,40.0,mg,6057,relative_weight,40 mg/70 kg
Psilocybin,30.0,mg,6057,relative_weight,30 mg/70 kg
Psilocybin,3.15,mg,8344,relative_weight,45-315 µg/kg
Psilocybin,22.05,mg,8344,relative_weight,45-315 µg/kg
Psilocybin,25.0,mg,7463,absolute,25 mg
Psilocybin,25.0,mg,6134,absolute,25 mg
Psilocybin,27.1,mg,6344,absolute,27.1-54.0 mg
Psilocybin,54.0,mg,6344,absolute,27.1-54.0 mg
Psilocybin,18.8,mg,6344,absolute,18.8-36.6 mg
Psilocybin,36.6,mg,6344,absolute,18.8-36.6 mg
Psilocybin,42.0,mg,6344,relative_weight,0.6 mg/kg
Psilocybin,31.5,mg,6344,relative_weight,0.45 mg/kg
Psilocybin,21.0,mg,6344,relative_weight,0.3 mg/kg
MDMA,100.0,mg,956,absolute,100 mg
Psilocybin,22.0,mg,3176,relative_weight,22 or 30 mg/70 kg
Psilocybin,30.0,mg,3176,relative_weight,22 or 30 mg/70 kg
Psilocybin,1.0,mg,3176,relative_weight,1 or 3 mg/70 kg
Psilocybin,3.0,mg,3176,relative_weight,1 or 3 mg/70 kg
Psilocybin,30.0,mg,3179,relative_weight,30 mg/70 kg
Psilocybin,5.0,mg,6241,absolute,5 mg
Psilocybin,2.5,mg,6241,absolute,2.5 mg
Psilocybin,1.0,mg,6241,absolute,1 mg
Psilocybin,0.0,mg,6241,absolute,0 mg
Psilocybin,30.0,mg,3180,relative_weight,30 mg/70 kg
Psilocybin,30.0,mg,3174,relative_weight,30 mg/70 kg
Psilocybin,25.0,mg,697,absolute,25 mg
Psilocybin,25.0,mg,6475,relative_weight,25 mg/70 kg
Psilocybin,10.0,mg,1267,absolute,10 mg
MDMA,105.0,mg,6120,relative_weight,1.5 mg/kg
MDMA,52.5,mg,6120,relative_weight,0.75 mg/kg
Psilocybin,25.0,mg,6011,absolute,25 mg
LSD,0.012,mg,163,absolute,12 µg
LSD,0.004,mg,163,absolute,4 µg
LSD,0.008,mg,163,absolute,8 µg
Psilocybin,11.200000000000001,mg,4509,relative_weight,0.16 mg/kg
Psilocybin,50.0,mg,917,absolute,50-100 mg
Psilocybin,100.0,mg,917,absolute,50-100 mg
Psilocybin,25.0,mg,917,relative_weight,25-40 mg/70 kg
Psilocybin,40.0,mg,917,relative_weight,25-40 mg/70 kg
Psilocybin,25.0,mg,917,relative_weight,25 mg/70 kg
Psilocybin,10.01,mg,7726,relative_weight,0.143 mg/kg
Psilocybin,1.0,mg,6296,absolute,1 mg
Psilocybin,25.0,mg,6296,absolute,25 mg
MDMA,62.5,mg,143,absolute,62.5 mg
MDMA,125.0,mg,143,absolute,125 mg
Psilocybin,10.0,mg,1266,absolute,10 and 25 mg
Psilocybin,25.0,mg,1266,absolute,10 and 25 mg
Psilocybin,10.0,mg,3059,absolute,10 mg
Psilocybin,25.0,mg,3059,absolute,25 mg
Psilocybin,1.0,mg,3059,absolute,1 mg
Psilocybin,25.0,mg,1263,absolute,25 mg
Psilocybin,10.0,mg,1263,absolute,10 mg
